m_grid=400 n_grid=800 threshold=0.9 endtime=5s
time/s nx ny dist_hor dist_ver alpha_water Ux(m/s) Uz(m/s) acceleration(m^2/s) convergence
0.0944 199 580 0 0 0.997477928571 0.000103212160298 -0.87702916113 7.19379250372 0.000820918886503
0.0945 199 579 0 0 0.99748094015 9.36417294929e-05 -0.877843989194 8.14828064114 0.000929077504179
0.0946 199 577 0 0 0.998175658291 9.93983190117e-05 -0.878792770519 9.48781325581 0.00108080859157
0.0947 199 576 0 0 0.998032882107 9.76998988846e-05 -0.879731773411 9.39002892107 0.00106851458456
0.0948 199 575 0 0 0.998065243311 9.59665102341e-05 -0.880704307692 9.72534280937 0.00110548954844
0.0949 199 574 0 0 0.998276440536 9.47672518425e-05 -0.881597088777 8.92781084913 0.00101371263558
0.095 199 573 0 0 0.997531660848 8.81071052702e-05 -0.882368729842 7.71641064841 0.000875276330496
0.0951 199 572 0 0 0.997895076859 -9.97127447786e-06 -0.883303017544 9.34287701798 0.00105884044867
0.0952 199 570 0 0 0.998151252094 9.32220462312e-05 -0.884126864322 8.23846777748 0.000932688739181
0.0953 199 569 0 0 0.997775929108 5.67692718932e-05 -0.885054928274 9.28063951954 0.00104969545594
0.0954 199 568 0 0 0.998331590947 5.94317178785e-05 -0.886072716681 10.1778840708 0.00114997202384
0.0955 199 567 0 0 0.998255465662 8.84820304439e-05 -0.886925744556 8.53027875477 0.000962706400297
0.0956 199 566 0 0 0.997427532392 8.15704352658e-05 -0.887670721761 7.44977204685 0.000839954426013
0.0957 199 565 0 0 0.997948636288 8.7675626087e-05 -0.888571127926 9.00406165622 0.00101434703607
0.0958 199 563 0 0 0.997828929883 8.74731526377e-05 -0.889427787145 8.56659218822 0.000964086263776
0.0959 199 562 0 0 0.99780022352 6.29796321935e-05 -0.890446518766 10.1873162039 0.00114537867505
0.096 199 561 0 0 0.998456752517 8.28532845973e-05 -0.891438693792 9.92175026309 0.00111424437673
0.0961 199 560 0 0 0.997278241294 0.000122557562131 -0.892126542289 6.87848496611 0.000771616154202
0.0962 199 559 0 0 0.997963292642 4.4342267903e-05 -0.893112098662 9.85556373651 0.00110472710645
0.0963 199 557 0 0 0.997957472408 8.16886837124e-05 -0.893912543478 8.00444816052 0.000896242271548
0.0964 199 556 0 0 0.998052966555 7.9367193194e-05 -0.894859141304 9.46597826087 0.00105893784911
0.0965 199 555 0 0 0.998580069689 1.38532176322e-05 -0.895854481948 9.95340643596 0.00111228750722
0.0966 199 554 0 0 0.997773995833 0.000122050738133 -0.896586814167 7.32332218723 0.000817467829296
0.0967 199 553 0 0 0.997527808652 -6.83232886855e-07 -0.897445607321 8.58793154464 0.000957847183222
0.0968 199 551 0 0 0.997861737678 7.457663467e-05 -0.898357585631 9.11978309613 0.00101619340735
0.0969 199 550 0 0 0.998053893813 7.41955138537e-05 -0.89929725 9.39664369256 0.00104598033599
0.097 199 549 0 0 0.998536563758 7.30693571812e-05 -0.900274416107 9.77166107383 0.00108658856388
0.0971 199 548 0 0 0.997964595159 2.71104344574e-05 -0.901073555927 7.99139819162 0.000887662478089
0.0972 199 547 0 0 0.997634970025 5.83079921066e-05 -0.901917109076 8.43553149226 0.000936164582434
0.0973 199 545 0 0 0.997851700084 6.89294751775e-05 -0.902791946533 8.74837457229 0.00096997545387
0.0974 199 544 0 0 0.998149185774 8.60323731715e-05 -0.903766548117 9.74601584155 0.00107954173483
0.0975 199 543 0 0 0.99856997651 6.72543317869e-05 -0.904756563758 9.90015641233 0.00109543293375
0.0976 199 542 0 0 0.997887402002 9.77045269641e-05 -0.905469321101 7.1275734253 0.000787789081705
0.0977 199 541 0 0 0.997704226667 6.75037811367e-05 -0.906355509167 8.86188065748 0.000978705788365
0.0978 199 539 0 0 0.997619728333 6.5666288005e-05 -0.907247613333 8.92104166669 0.000984276211317
0.0979 199 538 0 0 0.997945765442 6.33938475876e-05 -0.908232706177 9.85092843627 0.00108580373114
0.098 199 537 0 0 0.998531260687 5.97873651299e-05 -0.909167419111 9.34712934522 0.00102915577491
0.0981 199 536 0 0 0.997560650873 1.81355256027e-05 -0.909873714048 7.0629493673 0.000776859049151
0.0982 199 535 0 0 0.997798141903 6.20641685893e-05 -0.910793312187 9.19598138764 0.0010106876642
0.0983 199 533 0 0 0.997731940784 5.7223487548e-05 -0.911721497915 9.28185727952 0.00101909589753
0.0984 199 532 0 0 0.998197458194 5.75236733411e-05 -0.912699387124 9.77889208817 0.00107257447702
0.0985 199 531 0 0 0.998507357921 5.26473845683e-05 -0.913598861693 8.99474569465 0.000985510215252
0.0986 199 530 0 0 0.997247352405 5.67531498773e-05 -0.914277460199 6.78598505794 0.000742775121826
0.0987 199 528 0 0 0.99771424374 5.48724487963e-05 -0.91533272621 10.5526601135 0.00115420761999
0.0988 199 527 0 0 0.998129825105 2.19119301255e-05 -0.916187235146 8.54508936093 0.000933550075971
0.0989 199 526 0 0 0.998467524728 8.5819731031e-05 -0.91714182565 9.54590503179 0.00104191639717
0.099 199 525 0 0 0.997928647746 0.000167587040008 -0.91787596828 7.34142630845 0.000800467943248
0.0991 199 524 0 0 0.997618766667 5.06502040833e-05 -0.918787085833 9.11117552866 0.000992636896871
0.0992 199 522 0 0 0.997602101667 9.08606511592e-05 -0.9196310375 8.43951666666 0.000918549770321
0.0993 199 521 0 0 0.998054189641 5.13302025898e-05 -0.92067627736 10.4523986007 0.00113658610621
0.0994 199 520 0 0 0.998519155201 4.26351636913e-05 -0.921613529362 9.3725200235 0.00101800385803
0.0995 199 519 0 0 0.997269043983 3.99254914025e-05 -0.922294017427 6.80488064968 0.000738365967174
0.0996 199 517 0 0 0.997920989958 7.46606281172e-05 -0.923256958159 9.62940731612 0.00104407131936
0.0997 199 516 0 0 0.998096664435 5.93303538561e-05 -0.924182974895 9.26016736399 0.00100298917676
0.0998 199 515 0 0 0.998481244128 3.57088066527e-05 -0.925171166107 9.88191211986 0.00106925926881
0.0999 199 514 0 0 0.99751443178 3.04183074043e-05 -0.925874234609 7.03068501604 0.000759933434331
0.1 199 513 0 0 0.997819832776 8.0447653163e-05 -0.926875138796 10.00904187 0.0010810368726
0.1001 199 511 0 0 0.997792346411 3.35333933055e-05 -0.927701805509 8.26666713197 0.000891885733682
0.1002 199 510 0 0 0.998247939698 3.07234624539e-05 -0.928689277219 9.87471710248 0.00106442792758
0.1003 199 509 0 0 0.997979367057 7.50729590301e-05 -0.929433770067 7.44492847459 0.00080165978624
0.1004 199 508 0 0 0.997922531381 -2.07681043347e-05 -0.930401758996 9.67988928927 0.00104148241661
0.1005 199 506 0 0 0.99780901086 2.37118064812e-05 -0.931164065998 7.62307002514 0.000819330998833
0.1006 199 505 0 0 0.998012367057 3.33081301171e-05 -0.932216078595 10.5201259699 0.00112978221068
0.1007 199 504 0 0 0.998304886745 4.10109806208e-05 -0.933076980705 8.60902109381 0.000923500601576
0.1008 199 503 0 0 0.997618321935 -1.34310259383e-05 -0.933894092577 8.17111872448 0.000875717533864
0.1009 199 501 0 0 0.997683444073 6.29046290985e-05 -0.93473995409 8.45861513005 0.000905736014103
0.101 199 500 0 0 0.997731615513 -5.08219944954e-06 -0.93570294412 9.62990029948 0.00103022239045
0.1011 199 499 0 0 0.998385214106 2.18851050378e-05 -0.936653616289 9.50672168734 0.00101599783853
0.1012 199 498 0 0 0.997551283333 1.20916697667e-05 -0.937378796667 7.25180377834 0.000774224713621
0.1013 199 496 0 0 0.997745280702 6.28218414369e-06 -0.938317638262 9.38841595655 0.00100156052067
0.1014 199 495 0 0 0.997712942452 -1.50176370575e-05 -0.939247909091 9.30270828586 0.000991424215694
0.1015 199 494 0 0 0.998382277078 1.23940993302e-05 -0.940198872376 9.50963285246 0.00101247314585
0.1016 199 493 0 0 0.997544893333 2.114909e-06 -0.940921495833 7.22623457179 0.000768585751813
0.1017 199 491 0 0 0.997738751044 -2.87120624896e-06 -0.941860832916 9.39337082289 0.000998316104424
0.1018 199 490 0 0 0.997796899833 -5.41950210351e-06 -0.942827763773 9.66930857333 0.00102661754639
0.1019 199 489 0 0 0.998300128356 1.28677433725e-05 -0.94370429698 8.7653320691 0.000929685400229
0.102 199 488 0 0 0.997678240401 -0.000111383815851 -0.944528577629 8.24280649517 0.000873452258461
0.1021 199 486 0 0 0.99767428798 -9.57899276294e-06 -0.945320573456 7.91995826377 0.000838509119931
0.1022 199 485 0 0 0.998159325796 -1.29692611474e-05 -0.946393656616 10.7308316066 0.00113515265698
0.1023 199 484 0 0 0.997969482441 -1.49891511037e-05 -0.947167195652 7.73539035761 0.000817354417322
0.1024 199 483 0 0 0.997831290134 -4.33411061104e-05 -0.948080217391 9.13021739127 0.000963949916465
0.1025 199 481 0 0 0.997878521739 -1.67643770569e-05 -0.948940076087 8.59858695654 0.000906947196957
0.1026 199 480 0 0 0.998388868289 -1.98012810906e-05 -0.949924684564 9.84608476801 0.00103758762182
0.1027 199 479 0 0 0.997249500415 -5.05183217427e-05 -0.950604908714 6.80224149936 0.000716082191556
0.1028 199 478 0 0 0.997638613523 1.49909350384e-05 -0.95156992571 9.65016995823 0.00101516096433
0.1029 199 476 0 0 0.997928830268 -3.1509859791e-05 -0.952482408863 9.12483153359 0.000958923909537
0.103 199 475 0 0 0.998458552852 -2.60204456376e-05 -0.953505173658 10.2276479484 0.00107378864463
0.1031 199 474 0 0 0.997186626036 -2.48375107629e-05 -0.954153461028 6.48287370474 0.000679899164036
0.1032 199 472 0 0 0.997750879699 -2.8869249716e-05 -0.955076962406 9.23501377823 0.000967875101378
0.1033 199 471 0 0 0.997934094403 -2.44244349791e-05 -0.956092652464 10.1569005848 0.00106346409605
0.1034 199 470 0 0 0.998372093043 -3.40597174937e-05 -0.956990752724 8.98100259729 0.000939344379872
0.1035 199 469 0 0 0.997640725 -3.136313285e-05 -0.957744806667 7.54053942442 0.000787942767781
0.1036 199 467 0 0 0.997737398164 -3.41366533055e-05 -0.958661171953 9.16365286589 0.000956794837424
0.1037 199 466 0 0 0.998384604359 -3.61166087008e-05 -0.959623743504 9.62571550517 0.00100407899963
0.1038 199 465 0 0 0.997411709302 4.32514425249e-05 -0.96037629485 7.52551346726 0.000784215013249
0.1039 199 464 0 0 0.997696309683 -3.83448641068e-05 -0.961233871452 8.57576601923 0.000892958943824
0.104 199 462 0 0 0.99806951046 -3.9786628159e-05 -0.962267301255 10.3342980281 0.00107510756071
0.1041 199 461 0 0 0.99838940871 -4.2001821438e-05 -0.96318960134 9.22300084804 0.000958465577704
0.1042 199 460 0 0 0.997541284526 -4.10620334859e-05 -0.96392935025 7.3974890955 0.000768020033149
0.1043 199 458 0 0 0.997909747492 -4.2992719398e-05 -0.9648977199 9.68369650083 0.00100460645776
0.1044 199 457 0 0 0.998226589121 -4.56332068201e-05 -0.965790403347 8.92683447614 0.000925158624798
0.1045 199 456 0 0 0.997770175833 -4.29397079167e-05 -0.966629365833 8.38962486053 0.000868679667085
0.1046 199 455 0 0 0.997970844351 -3.27738283682e-05 -0.967454951464 8.25585631102 0.000854087057857
0.1047 199 453 0 0 0.998010597826 -6.60888398913e-05 -0.968467174749 10.1222328473 0.0010462743337
0.1048 199 452 0 0 0.998395829983 -4.95563182245e-05 -0.969375311558 9.08136808625 0.000937705306181
0.1049 199 451 0 0 0.997540715474 -4.83021730449e-05 -0.970115485857 7.40174299117 0.000763558025763
0.105 199 449 0 0 0.997953865385 -4.99640856438e-05 -0.971083617057 9.68131199951 0.000997954587948
0.1051 199 448 0 0 0.998342050251 -0.000105733630209 -0.971993828308 9.10211251351 0.000937315011152
0.1052 199 447 0 0 0.997329023237 -1.13362554274e-05 -0.972746181743 7.52353434532 0.000774031081906
0.1053 199 445 0 0 0.997830368421 -8.83787710944e-05 -0.973551071011 8.04889268122 0.000827440172194
0.1054 199 444 0 0 0.997693623333 -5.62650575e-06 -0.9746315525 10.8048148914 0.0011098354481
0.1055 199 443 0 0 0.998244422594 -9.64964989791e-05 -0.975514215063 8.82662562761 0.000905637171808
0.1056 199 442 0 0 0.997797595159 -5.38971051002e-05 -0.976307856427 7.93641364618 0.00081356207051
0.1057 199 440 0 0 0.997672419167 -5.62354773333e-05 -0.977234215833 9.26359405954 0.000948839446344
0.1058 199 439 0 0 0.998336695142 -5.83306536097e-05 -0.978210634003 9.76418170017 0.000999164943467
0.1059 199 438 0 0 0.997459672485 -0.000108898220707 -0.978928903574 7.18269571048 0.000734268823176
0.106 199 436 0 0 0.997871246449 -9.76073080201e-05 -0.979875033417 9.46129842477 0.000966494950779
0.1061 199 435 0 0 0.998266582077 -0.000112831436265 -0.980833972362 9.58938944933 0.000978633919868
0.1062 199 434 0 0 0.99729133029 -4.55051865228e-05 -0.981555043154 7.21070791718 0.00073516090596
0.1063 199 432 0 0 0.997857497076 -9.51943194236e-05 -0.982395396825 8.40353671868 0.000856145233759
0.1064 199 431 0 0 0.997823368114 -6.77958254591e-05 -0.983456274624 10.6087779898 0.001079888813
0.1065 199 430 0 0 0.997798980817 -2.55199532193e-05 -0.984339391159 8.83116534926 0.00089797234276
0.1066 199 429 0 0 0.997939166388 -5.96848764632e-05 -0.984996720736 6.57329576487 0.000667787535875
0.1067 199 427 0 0 0.997701788991 -6.60748938032e-05 -0.98601117598 10.144552442 0.00102990722999
0.1068 199 426 0 0 0.998153117992 -0.000105002530159 -0.987002528033 9.9135205349 0.00100541665008
0.1069 199 425 0 0 0.997773340568 -6.22719963689e-05 -0.987809948247 8.07420213603 0.000818052832358
0.107 199 423 0 0 0.99763009 -6.50340066667e-05 -0.9887267525 9.16804252921 0.000928118060107
0.1071 199 422 0 0 0.998306464376 -6.65958182875e-05 -0.989662173512 9.35421012157 0.000946086479194
0.1072 199 421 0 0 0.997649561667 -6.45561053667e-05 -0.990453124167 7.9095065451 0.000799212777531
0.1073 199 419 0 0 0.997796048414 -6.68696210351e-05 -0.991353482471 9.00358304119 0.000909036765245
0.1074 199 418 0 0 0.998532609244 -6.81046214286e-05 -0.992342455462 9.88972991401 0.000997598746449
0.1075 199 417 0 0 0.997591669442 -0.000119687939242 -0.993067657785 7.25202322993 0.000730798444631
0.1076 199 415 0 0 0.997771923205 -6.8958494207e-05 -0.99399104424 9.23386455223 0.000929832371424
0.1077 199 414 0 0 0.998366222315 -7.0571639245e-05 -0.994977255872 9.86211632083 0.000992173559105
0.1078 199 413 0 0 0.997521588186 -6.80696675541e-05 -0.995683390183 7.06134310543 0.000709698946761
0.1079 199 411 0 0 0.997935135452 -0.000147457090142 -0.99658468311 9.01292927341 0.000905200323946
0.108 199 410 0 0 0.998281420788 -7.32940813445e-05 -0.997623524728 10.3884161721 0.00104240174951
0.1081 199 409 0 0 0.997358633721 -6.99628038206e-05 -0.99832189701 6.98372282388 0.000700035900396
0.1082 199 407 0 0 0.997942784281 -0.000147943392861 -0.999228723244 9.06826234179 0.000908350539937
0.1083 199 406 0 0 0.998293485331 -7.44226274434e-05 -1.00026490109 10.3617784554 0.0010369776423
0.1084 199 405 0 0 0.997365594684 -7.11460778239e-05 -1.00096312209 6.98221003333 0.000698036092812
0.1085 199 403 0 0 0.997947208194 -0.000149038548462 -1.00187178763 9.08665532394 0.000907791218616
0.1086 199 402 0 0 0.998238829983 -7.4213509866e-05 -1.00291194807 10.4016044828 0.00103821712631
0.1087 199 401 0 0 0.997372002492 -7.22448306478e-05 -1.0036046711 6.92723022645 0.000690711706024
0.1088 199 399 0 0 0.998033676987 -0.000108805898745 -1.00455432971 9.49658610766 0.000946247699035
0.1089 199 398 0 0 0.998279124791 -7.49884119531e-05 -1.00555621441 10.0188469825 0.000997342471799
0.109 199 397 0 0 0.997620724396 -0.000125528340366 -1.00627886012 7.2264571121 0.000718652722601
0.1091 199 395 0 0 0.997795929048 -0.000109856927638 -1.00719560768 9.16747562896 0.000911027349605
0.1092 199 394 0 0 0.998321147404 -7.56023845729e-05 -1.00820191122 10.0630354331 0.000999114308722
0.1093 199 393 0 0 0.9977112975 -7.3777414625e-05 -1.00894740417 7.45492943887 0.000739428219276
0.1094 199 391 0 0 0.997570726062 -0.000111792219034 -1.00976577435 8.18370188039 0.000811112833691
0.1095 199 390 0 0 0.998509229866 -7.56021712248e-05 -1.01085406376 10.8828940368 0.00107776420168
0.1096 199 389 0 0 0.997695041667 -7.4279686715e-05 -1.0115939875 7.39923741612 0.000731978797078
0.1097 199 387 0 0 0.9976672925 -7.51129289917e-05 -1.01246444083 8.70453333331 0.00086047697405
0.1098 199 386 0 0 0.998284966527 -0.000117112963849 -1.01352963682 10.6519598675 0.00105208236832
0.1099 199 385 0 0 0.998062487029 -7.51582535063e-05 -1.01424464184 7.15005020921 0.000705460397946
0.11 199 383 0 0 0.99776181985 -9.62712788741e-05 -1.01515246372 9.07821878761 0.000895071900122
0.1101 199 382 0 0 0.998029626043 -7.60304232053e-05 -1.01610113022 9.48666497264 0.000934506422599
0.1102 199 381 0 0 0.998288346477 -7.4840914849e-05 -1.01689605034 7.94920118541 0.00078232382083
0.1103 199 379 0 0 0.9981085841 -7.27006195347e-05 -1.01783138326 9.35332928029 0.000919792074834
0.1104 199 378 0 0 0.997770266667 -7.64773538167e-05 -1.0187335575 9.02174236401 0.000886369050154
0.1105 199 376 0 0 0.997703818182 -7.42324357465e-05 -1.01933332193 5.99764434946 0.00058873532783
0.1106 199 375 0 0 0.998323379397 -7.71917010553e-05 -1.02050930067 11.7597873507 0.00115367437693
0.1107 199 374 0 0 0.997379377076 -7.58911172757e-05 -1.02122629983 7.16999163871 0.000702589543672
0.1108 199 372 0 0 0.997802534224 -7.44283794658e-05 -1.02207478464 8.4848480718 0.000830848958079
0.1109 199 371 0 0 0.998396754606 -7.71409607203e-05 -1.02316840955 10.9362490667 0.00107000478155
0.111 199 370 0 0 0.9976927425 -7.53839435208e-05 -1.02391501583 7.46606285595 0.000729700290419
0.1111 199 368 0 0 0.997657375 -7.67865879833e-05 -1.02478748417 8.72468333334 0.000852090573771
0.1112 199 367 0 0 0.998043906511 -7.55933045075e-05 -1.02577668114 9.89196968555 0.000965270345158
0.1113 199 366 0 0 0.998276525168 -7.40005130034e-05 -1.02657143876 7.94757623167 0.000774786206182
0.1114 199 364 0 0 0.998070158159 -7.07561143933e-05 -1.02751283431 9.41395551234 0.00091702877724
0.1115 199 363 0 0 0.997743876667 -7.53198488333e-05 -1.02841454667 9.01712357044 0.000877567974759
0.1116 199 361 0 0 0.997759114357 -7.27186673623e-05 -1.02902084391 6.06297239842 0.000589545569739
0.1117 199 360 0 0 0.998297606365 -7.53349305695e-05 -1.03019946064 11.7861673001 0.00114537692505
0.1118 199 359 0 0 0.997430223608 -0.000123176350889 -1.03092146052 7.21999878862 0.000700835038698
0.1119 199 357 0 0 0.997772479967 -7.40436453422e-05 -1.0318782187 9.56758182452 0.000928061175459
0.112 199 356 0 0 0.998307088777 -7.47937916248e-05 -1.0328753392 9.97120498151 0.000966316063352
0.1121 199 355 0 0 0.998089421273 -7.28442352094e-05 -1.03360887856 7.33539363484 0.000710191574575
0.1122 199 353 0 0 0.997681175146 -9.17594374479e-05 -1.03452634112 9.17462558134 0.000887630299202
0.1123 199 352 0 0 0.997855549249 -7.35831774968e-05 -1.0354528773 9.26536177895 0.000895613906644
0.1124 199 350 0 0 0.997899948997 -7.10098811204e-05 -1.036105949 6.53071701163 0.000630711175257
0.1125 199 349 0 0 0.998219966499 -7.33158092127e-05 -1.03724778224 11.418332479 0.00110204294166
0.1126 199 348 0 0 0.9976390825 -7.159321555e-05 -1.03800428 7.56497755442 0.000729331764687
0.1127 199 346 0 0 0.9975649975 -7.20348660833e-05 -1.03888091833 8.76638333333 0.000844542118201
0.1128 199 345 0 0 0.99805666388 -7.17788689214e-05 -1.03985592893 9.75010596432 0.000938520074077
0.1129 199 344 0 0 0.997887747492 -7.00937329766e-05 -1.04050568645 6.49757525083 0.000624853411907
0.113 199 342 0 0 0.997964198326 -6.57685726109e-05 -1.04158691883 10.812323736 0.00103914124418
0.1131 199 341 0 0 0.997443242928 -7.02343769634e-05 -1.04234136772 7.54448892015 0.000724326389259
0.1132 199 339 0 0 0.998011119765 -7.01151341709e-05 -1.04334707035 10.0570263129 0.000964849580413
0.1133 199 338 0 0 0.998493579832 -7.04176580672e-05 -1.04430845966 9.61389312108 0.000921447272368
0.1134 199 337 0 0 0.9978555 -9.79791779348e-05 -1.04506545652 7.56996857875 0.00072487860351
0.1135 199 335 0 0 0.997816714047 -6.96113987793e-05 -1.04599178094 9.26324414714 0.000886379325748
0.1136 199 334 0 0 0.997596475833 -6.85244738083e-05 -1.04679432917 8.02548230212 0.000767260551028
0.1137 199 332 0 0 0.997906298745 -0.000102637698494 -1.04760607113 8.1174196304 0.000775455063542
0.1138 199 331 0 0 0.998302205537 -6.8333282802e-05 -1.048699875 10.9380387029 0.00104409844543
0.1139 199 330 0 0 0.997695906511 -6.64875579925e-05 -1.04947084891 7.70973914857 0.000735171170738
0.114 199 328 0 0 0.997629556761 -0.000102430852838 -1.0503768005 9.05951585979 0.00086324607007
0.1141 199 327 0 0 0.997585726667 -6.58569096917e-05 -1.05119062333 8.13822832499 0.000774791324514
0.1142 199 325 0 0 0.997890328033 -9.93947594979e-05 -1.05200346276 8.12839428172 0.000773255972922
0.1143 199 324 0 0 0.998294533557 -6.53664838087e-05 -1.05309846141 10.9499864789 0.00104086981331
0.1144 199 323 0 0 0.997676382304 -6.3493993677e-05 -1.05387025125 7.71789842691 0.000732875292267
0.1145 199 321 0 0 0.997786008361 -6.40485178094e-05 -1.05481974916 9.49497911794 0.000900962818398
0.1146 199 320 0 0 0.997565254167 -6.2591497425e-05 -1.05558893417 7.69185002787 0.000729209899034
0.1147 199 318 0 0 0.997951333333 -6.12142762982e-05 -1.0565356608 9.46726637353 0.000896870558899
0.1148 199 317 0 0 0.998381451721 -5.83654038623e-05 -1.05750393619 9.68275384055 0.000916462567216
0.1149 199 316 0 0 0.99797128727 -5.96741946667e-05 -1.05825249079 7.48554599194 0.000707850414148
0.115 199 314 0 0 0.997723345029 -5.41775748538e-05 -1.05917651963 9.24028845144 0.000873164819538
0.1151 199 313 0 0 0.997225965947 -5.82069369576e-05 -1.05993291279 7.56393158282 0.000714133238664
0.1152 199 311 0 0 0.997636532554 -5.72347119366e-05 -1.06090632972 9.73416925498 0.000918375978094
0.1153 199 310 0 0 0.998161872697 -5.6805669531e-05 -1.0618175268 9.11197084476 0.000858885519817
0.1154 199 309 0 0 0.997796884615 -5.49143305017e-05 -1.06249643227 6.78905473577 0.000639380549333
0.1155 199 307 0 0 0.998106448074 -5.49316853961e-05 -1.06362697571 11.3054343764 0.0010640444554
0.1156 199 306 0 0 0.997554089167 -5.3795591125e-05 -1.06439396583 7.66990121441 0.000721108188261
0.1157 199 304 0 0 0.997648114357 -5.31493073456e-05 -1.06532166861 9.27702781026 0.00087157839184
0.1158 199 303 0 0 0.997771810518 -5.30131711853e-05 -1.06623497162 9.13303005007 0.000857302570589
0.1159 199 301 0 0 0.997764781773 -5.01261727759e-05 -1.0669840694 7.49097778628 0.000702563504825
0.116 199 300 0 0 0.99819810469 -5.09435516834e-05 -1.06804335427 10.5928487336 0.0009927841509
0.1161 199 299 0 0 0.997968557789 -4.87700098241e-05 -1.06879258626 7.49231993304 0.000701499607022
0.1162 199 297 0 0 0.997884809365 -4.7844593311e-05 -1.06973781605 9.45229788855 0.000884390293311
0.1163 199 296 0 0 0.997221019103 -4.72721287458e-05 -1.07047467193 7.36855873397 0.00068881913151
0.1164 199 294 0 0 0.997400524563 -4.50957704413e-05 -1.07145197002 9.77298098066 0.000912957703434
0.1165 199 293 0 0 0.9979850301 -4.58467811037e-05 -1.07239235368 9.40383653953 0.000877672243145
0.1166 199 291 0 0 0.997749268395 -4.28764627174e-05 -1.07303946572 6.47112040133 0.000603428435416
0.1167 199 290 0 0 0.998227605528 -4.34057181575e-05 -1.07418533836 11.458726394 0.00106787557774
0.1168 199 289 0 0 0.997962252931 -4.11850458961e-05 -1.07493537018 7.50031825795 0.00069823316239
0.1169 199 287 0 0 0.997905861204 -4.0123017291e-05 -1.07588170485 9.46334665245 0.000880364244673
0.117 199 286 0 0 0.997370159734 -3.95035658486e-05 -1.07666918885 7.87484002414 0.000731942925383
0.1171 199 284 0 0 0.997573859049 -3.70283515513e-05 -1.07758420267 9.15013816977 0.000849856043482
0.1172 199 283 0 0 0.997939187291 -3.81854244983e-05 -1.07854431438 9.60111712381 0.000890985326254
0.1173 199 281 0 0 0.997755397157 -3.51010420067e-05 -1.07927794314 7.3362876254 0.000680202707258
0.1174 199 280 0 0 0.998220136516 -3.49040941457e-05 -1.08035338442 10.754412783 0.000996445155884
0.1175 199 279 0 0 0.998087569631 -3.30282182466e-05 -1.08109882466 7.45440242319 0.000689996674299
0.1176 199 277 0 0 0.998162520938 -3.22768978727e-05 -1.08206718844 9.68363777784 0.000895721793135
0.1177 199 276 0 0 0.997501433333 -3.152766325e-05 -1.08284070167 7.73513224454 0.000714847684799
0.1178 199 274 0 0 0.997648605175 -3.06310916778e-05 -1.08376274958 9.22047915968 0.000851508365495
0.1179 199 273 0 0 0.997339883527 -2.90903995424e-05 -1.08453687438 7.74124793406 0.000714293597657
0.118 199 271 0 0 0.997623646912 -2.75673389649e-05 -1.08549938481 9.62510431972 0.000887485206555
0.1181 199 270 0 0 0.997937740803 -2.74797400502e-05 -1.08644467977 9.45294957873 0.000870838778081
0.1182 199 268 0 0 0.997738188127 -2.45354915552e-05 -1.08718199498 7.37315217389 0.000678649572428
0.1183 199 267 0 0 0.998170318258 -2.40672089866e-05 -1.08825777471 10.7577972359 0.000989512085882
0.1184 199 266 0 0 0.997909169179 -2.23724015913e-05 -1.08896927471 7.115 0.000653797304771
0.1185 199 264 0 0 0.998128261307 -2.12968514238e-05 -1.08997967504 10.1040033501 0.000927850177667
0.1186 199 263 0 0 0.997616762938 -2.01464249249e-05 -1.09076068114 7.81006093348 0.000716532712703
0.1187 199 261 0 0 0.997631301336 -1.89268519616e-05 -1.09169003339 9.29352253758 0.000852022143658
0.1188 199 260 0 0 0.997315277038 -1.79962530175e-05 -1.09248669384 7.9666045461 0.00072974968191
0.1189 199 258 0 0 0.997521080067 -1.50339841535e-05 -1.09340661301 9.19919167248 0.000842041530054
0.119 199 257 0 0 0.997638365609 -1.59361190902e-05 -1.09429125459 8.84641580141 0.000809069169342
0.1191 199 255 0 0 0.997590088481 -1.35226297997e-05 -1.09515311269 8.6185809683 0.000787594795457
0.1192 199 254 0 0 0.997892548495 -1.32733534281e-05 -1.09610437291 9.51260221886 0.000868609339521
0.1193 199 252 0 0 0.997567889816 -1.08346464716e-05 -1.09678377295 6.79400045226 0.000619831525188
0.1194 199 251 0 0 0.998259655201 -9.97013040268e-06 -1.09792286074 11.3908778333 0.00103857096669
0.1195 199 250 0 0 0.997743227425 -8.19196090301e-06 -1.09852042642 5.97565683152 0.000544269278399
0.1196 199 248 0 0 0.998074730318 -7.15781567085e-06 -1.09965259631 11.321698935 0.00103063162621
0.1197 199 247 0 0 0.99808079698 -5.2817886745e-06 -1.10042052852 7.67932208581 0.000698340740662
0.1198 199 245 0 0 0.998009775544 -3.96975969012e-06 -1.10138522613 9.64697607166 0.000876662677731
0.1199 199 244 0 0 0.997617901503 -3.13296746244e-06 -1.10217899833 7.93772199896 0.000720703511418
0.12 199 242 0 0 0.997819799163 -4.74687113808e-05 -1.10308296234 9.03964012543 0.000820160803202
0.1201 199 241 0 0 0.997472454167 -4.69362841667e-07 -1.10391069167 8.27729323572 0.000750378123703
0.1202 199 239 0 0 0.997545585142 8.67301978297e-07 -1.10482419032 9.13498650528 0.000827511371549
0.1203 199 238 0 0 0.997130387043 1.73256887874e-06 -1.10560229236 7.78102041607 0.00070427679664
